champions
"[(1, 100, 13, 'SOLO', 'TOP'), (2, 100, 111, 'DUO_SUPPORT', 'BOTTOM'), (3, 100, 134, 'SOLO', 'MIDDLE'), (4, 100, 119, 'DUO_CARRY', 'BOTTOM'), (5, 100, 2, 'NONE', 'JUNGLE'), (6, 200, 238, 'SOLO', 'MIDDLE'), (7, 200, 875, 'SOLO', 'TOP'), (8, 200, 523, 'DUO_CARRY', 'BOTTOM'), (9, 200, 201, 'DUO_SUPPORT', 'BOTTOM'), (10, 200, 154, 'NONE', 'JUNGLE')]"
"[(1, 100, 157, 'DUO', 'BOTTOM'), (2, 100, 54, 'NONE', 'JUNGLE'), (3, 100, 266, 'SOLO', 'MIDDLE'), (4, 100, 498, 'DUO', 'BOTTOM'), (5, 100, 497, 'DUO_SUPPORT', 'BOTTOM'), (6, 200, 203, 'NONE', 'JUNGLE'), (7, 200, 523, 'DUO_CARRY', 'BOTTOM'), (8, 200, 58, 'NONE', 'JUNGLE'), (9, 200, 7, 'SOLO', 'MIDDLE'), (10, 200, 432, 'DUO_SUPPORT', 'BOTTOM')]"
"[(1, 100, 29, 'DUO_SUPPORT', 'NONE'), (2, 100, 245, 'DUO_SUPPORT', 'NONE'), (3, 100, 40, 'DUO_SUPPORT', 'NONE'), (4, 100, 555, 'DUO_SUPPORT', 'NONE'), (5, 100, 24, 'DUO_SUPPORT', 'NONE'), (6, 200, 517, 'DUO_SUPPORT', 'NONE'), (7, 200, 350, 'DUO_SUPPORT', 'NONE'), (8, 200, 15, 'DUO', 'NONE'), (9, 200, 58, 'DUO_SUPPORT', 'NONE'), (10, 200, 60, 'DUO_SUPPORT', 'NONE')]"
"[(1, 100, 81, 'DUO_CARRY', 'BOTTOM'), (2, 100, 267, 'DUO_SUPPORT', 'BOTTOM'), (3, 100, 107, 'NONE', 'JUNGLE'), (4, 100, 55, 'SOLO', 'MIDDLE'), (5, 100, 98, 'SOLO', 'TOP'), (6, 200, 266, 'SOLO', 'TOP'), (7, 200, 2, 'NONE', 'JUNGLE'), (8, 200, 131, 'SOLO', 'MIDDLE'), (9, 200, 235, 'DUO_SUPPORT', 'BOTTOM'), (10, 200, 518, 'DUO_CARRY', 'BOTTOM')]"
"[(1, 100, 157, 'DUO_CARRY', 'BOTTOM'), (2, 100, 67, 'SOLO', 'TOP'), (3, 100, 350, 'DUO_SUPPORT', 'BOTTOM'), (4, 100, 421, 'NONE', 'JUNGLE'), (5, 100, 69, 'SOLO', 'MIDDLE'), (6, 200, 1, 'DUO_SUPPORT', 'BOTTOM'), (7, 200, 86, 'NONE', 'JUNGLE'), (8, 200, 58, 'SOLO', 'TOP'), (9, 200, 21, 'DUO', 'BOTTOM'), (10, 200, 518, 'DUO', 'BOTTOM')]"
"[(1, 100, 31, 'SOLO', 'TOP'), (2, 100, 80, 'SOLO', 'MIDDLE'), (3, 100, 412, 'DUO_SUPPORT', 'BOTTOM'), (4, 100, 235, 'DUO_CARRY', 'BOTTOM'), (5, 100, 60, 'NONE', 'JUNGLE'), (6, 200, 21, 'DUO_CARRY', 'BOTTOM'), (7, 200, 55, 'SOLO', 'MIDDLE'), (8, 200, 63, 'DUO_SUPPORT', 'BOTTOM'), (9, 200, 121, 'NONE', 'JUNGLE'), (10, 200, 245, 'SOLO', 'TOP')]"
"[(1, 100, 75, 'DUO_SUPPORT', 'NONE'), (2, 100, 350, 'DUO_SUPPORT', 'NONE'), (3, 100, 81, 'DUO_SUPPORT', 'NONE'), (4, 100, 245, 'DUO_SUPPORT', 'NONE'), (5, 100, 104, 'DUO', 'NONE'), (6, 200, 154, 'DUO_SUPPORT', 'NONE'), (7, 200, 143, 'DUO_SUPPORT', 'NONE'), (8, 200, 236, 'DUO_SUPPORT', 'NONE'), (9, 200, 517, 'DUO_SUPPORT', 'NONE'), (10, 200, 98, 'DUO_SUPPORT', 'NONE')]"
"[(1, 100, 523, 'DUO_SUPPORT', 'NONE'), (2, 100, 48, 'DUO_SUPPORT', 'NONE'), (3, 100, 55, 'DUO_SUPPORT', 'NONE'), (4, 100, 111, 'DUO_SUPPORT', 'NONE'), (5, 100, 58, 'DUO_SUPPORT', 'NONE'), (6, 200, 122, 'DUO_SUPPORT', 'NONE'), (7, 200, 4, 'DUO_SUPPORT', 'NONE'), (8, 200, 26, 'DUO_SUPPORT', 'NONE'), (9, 200, 235, 'DUO_SUPPORT', 'NONE'), (10, 200, 62, 'DUO_SUPPORT', 'NONE')]"
"[(1, 100, 266, 'SOLO', 'TOP'), (2, 100, 432, 'DUO_SUPPORT', 'MIDDLE'), (3, 100, 141, 'NONE', 'JUNGLE'), (4, 100, 21, 'SOLO', 'BOTTOM'), (5, 100, 105, 'DUO_CARRY', 'MIDDLE'), (6, 200, 79, 'NONE', 'JUNGLE'), (7, 200, 58, 'SOLO', 'TOP'), (8, 200, 517, 'SOLO', 'MIDDLE'), (9, 200, 875, 'DUO_SUPPORT', 'BOTTOM'), (10, 200, 498, 'DUO_CARRY', 'BOTTOM')]"
"[(1, 100, 412, 'DUO_SUPPORT', 'BOTTOM'), (2, 100, 145, 'DUO_CARRY', 'BOTTOM'), (3, 100, 57, 'SOLO', 'TOP'), (4, 100, 421, 'NONE', 'JUNGLE'), (5, 100, 7, 'SOLO', 'MIDDLE'), (6, 200, 517, 'NONE', 'JUNGLE'), (7, 200, 266, 'SOLO', 'TOP'), (8, 200, 80, 'SOLO', 'MIDDLE'), (9, 200, 43, 'DUO_SUPPORT', 'BOTTOM'), (10, 200, 110, 'DUO_CARRY', 'BOTTOM')]"
"[(1, 100, 497, 'DUO_SUPPORT', 'BOTTOM'), (2, 100, 80, 'NONE', 'JUNGLE'), (3, 100, 57, 'SOLO', 'TOP'), (4, 100, 110, 'SOLO', 'MIDDLE'), (5, 100, 523, 'DUO_CARRY', 'BOTTOM'), (6, 200, 30, 'NONE', 'JUNGLE'), (7, 200, 429, 'DUO_CARRY', 'BOTTOM'), (8, 200, 12, 'DUO_SUPPORT', 'BOTTOM'), (9, 200, 24, 'SOLO', 'TOP'), (10, 200, 84, 'SOLO', 'MIDDLE')]"
"[(1, 100, 81, 'DUO_CARRY', 'BOTTOM'), (2, 100, 69, 'SOLO', 'MIDDLE'), (3, 100, 350, 'DUO_SUPPORT', 'BOTTOM'), (4, 100, 10, 'SOLO', 'TOP'), (5, 100, 2, 'NONE', 'JUNGLE'), (6, 200, 40, 'DUO_SUPPORT', 'BOTTOM'), (7, 200, 76, 'NONE', 'JUNGLE'), (8, 200, 120, 'SOLO', 'TOP'), (9, 200, 61, 'SOLO', 'MIDDLE'), (10, 200, 67, 'DUO_CARRY', 'BOTTOM')]"
"[(1, 100, 84, 'SOLO', 'TOP'), (2, 100, 43, 'DUO_SUPPORT', 'BOTTOM'), (3, 100, 35, 'NONE', 'JUNGLE'), (4, 100, 81, 'DUO_CARRY', 'BOTTOM'), (5, 100, 13, 'SOLO', 'MIDDLE'), (6, 200, 58, 'SOLO', 'TOP'), (7, 200, 497, 'DUO_SUPPORT', 'BOTTOM'), (8, 200, 498, 'DUO_CARRY', 'BOTTOM'), (9, 200, 64, 'NONE', 'JUNGLE'), (10, 200, 142, 'SOLO', 'MIDDLE')]"
"[(1, 100, 45, 'DUO', 'MIDDLE'), (2, 100, 350, 'DUO_SUPPORT', 'BOTTOM'), (3, 100, 164, 'DUO', 'MIDDLE'), (4, 100, 81, 'DUO_CARRY', 'BOTTOM'), (5, 100, 62, 'NONE', 'JUNGLE'), (6, 200, 412, 'DUO_SUPPORT', 'BOTTOM'), (7, 200, 523, 'DUO_CARRY', 'BOTTOM'), (8, 200, 266, 'DUO', 'MIDDLE'), (9, 200, 20, 'NONE', 'JUNGLE'), (10, 200, 104, 'DUO', 'MIDDLE')]"
"[(1, 100, 23, 'SOLO', 'MIDDLE'), (2, 100, 25, 'NONE', 'JUNGLE'), (3, 100, 59, 'NONE', 'JUNGLE'), (4, 100, 112, 'SOLO', 'TOP'), (5, 100, 21, 'SOLO', 'BOTTOM'), (6, 200, 67, 'SOLO', 'BOTTOM'), (7, 200, 79, 'NONE', 'JUNGLE'), (8, 200, 38, 'SOLO', 'MIDDLE'), (9, 200, 44, 'SOLO', 'TOP'), (10, 200, 421, 'NONE', 'JUNGLE')]"
"[(1, 100, 64, 'NONE', 'JUNGLE'), (2, 100, 4, 'DUO', 'MIDDLE'), (3, 100, 498, 'DUO', 'MIDDLE'), (4, 100, 58, 'SOLO', 'TOP'), (5, 100, 497, 'DUO_SUPPORT', 'MIDDLE'), (6, 200, 60, 'NONE', 'JUNGLE'), (7, 200, 15, 'DUO_CARRY', 'BOTTOM'), (8, 200, 516, 'SOLO', 'TOP'), (9, 200, 236, 'SOLO', 'MIDDLE'), (10, 200, 63, 'DUO_SUPPORT', 'BOTTOM')]"
"[(1, 100, 432, 'DUO_SUPPORT', 'MIDDLE'), (2, 100, 157, 'NONE', 'JUNGLE'), (3, 100, 81, 'SOLO', 'BOTTOM'), (4, 100, 82, 'DUO_CARRY', 'MIDDLE'), (5, 100, 245, 'NONE', 'JUNGLE'), (6, 200, 143, 'DUO_SUPPORT', 'BOTTOM'), (7, 200, 57, 'SOLO', 'TOP'), (8, 200, 58, 'SOLO', 'MIDDLE'), (9, 200, 104, 'NONE', 'JUNGLE'), (10, 200, 134, 'DUO_CARRY', 'BOTTOM')]"
"[(1, 100, 8, 'SOLO', 'MIDDLE'), (2, 100, 56, 'NONE', 'JUNGLE'), (3, 100, 412, 'DUO_SUPPORT', 'BOTTOM'), (4, 100, 110, 'DUO_CARRY', 'BOTTOM'), (5, 100, 240, 'SOLO', 'TOP'), (6, 200, 82, 'SOLO', 'TOP'), (7, 200, 2, 'NONE', 'JUNGLE'), (8, 200, 91, 'SOLO', 'MIDDLE'), (9, 200, 89, 'DUO_SUPPORT', 'BOTTOM'), (10, 200, 81, 'DUO_CARRY', 'BOTTOM')]"
"[(1, 100, 22, 'DUO_CARRY', 'BOTTOM'), (2, 100, 432, 'DUO_SUPPORT', 'BOTTOM'), (3, 100, 59, 'NONE', 'JUNGLE'), (4, 100, 114, 'SOLO', 'TOP'), (5, 100, 245, 'SOLO', 'MIDDLE'), (6, 200, 143, 'DUO_SUPPORT', 'BOTTOM'), (7, 200, 91, 'SOLO', 'MIDDLE'), (8, 200, 429, 'DUO_CARRY', 'BOTTOM'), (9, 200, 420, 'SOLO', 'TOP'), (10, 200, 60, 'NONE', 'JUNGLE')]"
"[(1, 100, 39, 'SOLO', 'TOP'), (2, 100, 101, 'SOLO', 'MIDDLE'), (3, 100, 51, 'DUO_CARRY', 'BOTTOM'), (4, 100, 267, 'DUO_SUPPORT', 'BOTTOM'), (5, 100, 245, 'NONE', 'JUNGLE'), (6, 200, 58, 'SOLO', 'TOP'), (7, 200, 90, 'SOLO', 'MIDDLE'), (8, 200, 235, 'DUO_SUPPORT', 'BOTTOM'), (9, 200, 523, 'DUO_CARRY', 'BOTTOM'), (10, 200, 421, 'NONE', 'JUNGLE')]"
"[(1, 100, 131, 'DUO', 'TOP'), (2, 100, 21, 'DUO_CARRY', 'BOTTOM'), (3, 100, 75, 'DUO', 'TOP'), (4, 100, 141, 'NONE', 'JUNGLE'), (5, 100, 235, 'DUO_SUPPORT', 'BOTTOM'), (6, 200, 122, 'SOLO', 'TOP'), (7, 200, 412, 'DUO_SUPPORT', 'BOTTOM'), (8, 200, 119, 'DUO_CARRY', 'BOTTOM'), (9, 200, 268, 'SOLO', 'MIDDLE'), (10, 200, 120, 'NONE', 'JUNGLE')]"
"[(1, 100, 9, 'NONE', 'JUNGLE'), (2, 100, 498, 'SOLO', 'BOTTOM'), (3, 100, 497, 'DUO_SUPPORT', 'MIDDLE'), (4, 100, 75, 'SOLO', 'TOP'), (5, 100, 555, 'DUO_CARRY', 'MIDDLE'), (6, 200, 119, 'DUO_CARRY', 'BOTTOM'), (7, 200, 121, 'NONE', 'JUNGLE'), (8, 200, 350, 'DUO_SUPPORT', 'BOTTOM'), (9, 200, 42, 'NONE', 'JUNGLE'), (10, 200, 875, 'SOLO', 'TOP')]"
"[(1, 100, 18, 'DUO', 'MIDDLE'), (2, 100, 412, 'DUO_SUPPORT', 'MIDDLE'), (3, 100, 134, 'DUO', 'MIDDLE'), (4, 100, 27, 'SOLO', 'TOP'), (5, 100, 62, 'NONE', 'JUNGLE'), (6, 200, 8, 'SOLO', 'MIDDLE'), (7, 200, 122, 'SOLO', 'TOP'), (8, 200, 202, 'DUO_CARRY', 'BOTTOM'), (9, 200, 9, 'NONE', 'JUNGLE'), (10, 200, 555, 'DUO_SUPPORT', 'BOTTOM')]"
"[(1, 100, 58, 'DUO_SUPPORT', 'MIDDLE'), (2, 100, 154, 'NONE', 'JUNGLE'), (3, 100, 235, 'DUO_SUPPORT', 'MIDDLE'), (4, 100, 21, 'DUO_SUPPORT', 'MIDDLE'), (5, 100, 131, 'DUO_SUPPORT', 'MIDDLE'), (6, 200, 429, 'DUO_CARRY', 'BOTTOM'), (7, 200, 59, 'NONE', 'JUNGLE'), (8, 200, 57, 'SOLO', 'TOP'), (9, 200, 223, 'DUO_SUPPORT', 'BOTTOM'), (10, 200, 127, 'SOLO', 'MIDDLE')]"
"[(1, 100, 14, 'SOLO', 'MIDDLE'), (2, 100, 79, 'SOLO', 'TOP'), (3, 100, 30, 'NONE', 'JUNGLE'), (4, 100, 96, 'DUO_CARRY', 'BOTTOM'), (5, 100, 117, 'DUO_SUPPORT', 'BOTTOM'), (6, 200, 235, 'DUO_SUPPORT', 'BOTTOM'), (7, 200, 3, 'DUO_CARRY', 'BOTTOM'), (8, 200, 69, 'SOLO', 'MIDDLE'), (9, 200, 164, 'SOLO', 'TOP'), (10, 200, 28, 'NONE', 'JUNGLE')]"
"[(1, 100, 69, 'DUO_CARRY', 'BOTTOM'), (2, 100, 555, 'DUO_SUPPORT', 'BOTTOM'), (3, 100, 157, 'SOLO', 'MIDDLE'), (4, 100, 48, 'NONE', 'JUNGLE'), (5, 100, 8, 'SOLO', 'TOP'), (6, 200, 875, 'SOLO', 'TOP'), (7, 200, 497, 'DUO_SUPPORT', 'BOTTOM'), (8, 200, 112, 'SOLO', 'MIDDLE'), (9, 200, 145, 'DUO_CARRY', 'BOTTOM'), (10, 200, 107, 'NONE', 'JUNGLE')]"
"[(1, 100, 523, 'DUO_CARRY', 'BOTTOM'), (2, 100, 432, 'DUO_SUPPORT', 'BOTTOM'), (3, 100, 110, 'SOLO', 'MIDDLE'), (4, 100, 114, 'SOLO', 'TOP'), (5, 100, 64, 'NONE', 'JUNGLE'), (6, 200, 81, 'DUO_CARRY', 'BOTTOM'), (7, 200, 40, 'DUO_SUPPORT', 'BOTTOM'), (8, 200, 245, 'NONE', 'JUNGLE'), (9, 200, 39, 'SOLO', 'TOP'), (10, 200, 86, 'SOLO', 'MIDDLE')]"
"[(1, 100, 107, 'NONE', 'JUNGLE'), (2, 100, 110, 'DUO_CARRY', 'BOTTOM'), (3, 100, 90, 'SOLO', 'MIDDLE'), (4, 100, 16, 'DUO_SUPPORT', 'BOTTOM'), (5, 100, 23, 'SOLO', 'TOP'), (6, 200, 421, 'NONE', 'JUNGLE'), (7, 200, 134, 'SOLO', 'TOP'), (8, 200, 267, 'DUO_SUPPORT', 'BOTTOM'), (9, 200, 555, 'SOLO', 'MIDDLE'), (10, 200, 119, 'DUO_CARRY', 'BOTTOM')]"
"[(1, 100, 121, 'NONE', 'JUNGLE'), (2, 100, 497, 'DUO_SUPPORT', 'MIDDLE'), (3, 100, 8, 'SOLO', 'TOP'), (4, 100, 246, 'DUO_CARRY', 'MIDDLE'), (5, 100, 145, 'SOLO', 'BOTTOM'), (6, 200, 78, 'DUO', 'TOP'), (7, 200, 64, 'NONE', 'JUNGLE'), (8, 200, 79, 'SOLO', 'BOTTOM'), (9, 200, 21, 'DUO', 'TOP'), (10, 200, 517, 'SOLO', 'MIDDLE')]"
"[(1, 100, 235, 'DUO_SUPPORT', 'BOTTOM'), (2, 100, 74, 'DUO_CARRY', 'BOTTOM'), (3, 100, 875, 'SOLO', 'TOP'), (4, 100, 104, 'NONE', 'JUNGLE'), (5, 100, 517, 'SOLO', 'MIDDLE'), (6, 200, 266, 'SOLO', 'TOP'), (7, 200, 59, 'NONE', 'JUNGLE'), (8, 200, 61, 'SOLO', 'MIDDLE'), (9, 200, 117, 'DUO_SUPPORT', 'BOTTOM'), (10, 200, 96, 'DUO_CARRY', 'BOTTOM')]"
"[(1, 100, 60, 'NONE', 'JUNGLE'), (2, 100, 246, 'SOLO', 'MIDDLE'), (3, 100, 350, 'DUO_SUPPORT', 'BOTTOM'), (4, 100, 114, 'SOLO', 'TOP'), (5, 100, 18, 'DUO_CARRY', 'BOTTOM'), (6, 200, 76, 'NONE', 'JUNGLE'), (7, 200, 57, 'SOLO', 'TOP'), (8, 200, 50, 'DUO_SUPPORT', 'BOTTOM'), (9, 200, 134, 'DUO', 'BOTTOM'), (10, 200, 81, 'DUO', 'BOTTOM')]"
"[(1, 100, 60, 'DUO_SUPPORT', 'NONE'), (2, 100, 105, 'DUO_SUPPORT', 'NONE'), (3, 100, 236, 'DUO_SUPPORT', 'NONE'), (4, 100, 43, 'DUO_SUPPORT', 'NONE'), (5, 100, 164, 'DUO', 'NONE'), (6, 200, 350, 'DUO_SUPPORT', 'NONE'), (7, 200, 875, 'DUO_SUPPORT', 'NONE'), (8, 200, 64, 'DUO_SUPPORT', 'NONE'), (9, 200, 81, 'DUO_SUPPORT', 'NONE'), (10, 200, 8, 'DUO', 'NONE')]"
"[(1, 100, 238, 'SOLO', 'MIDDLE'), (2, 100, 5, 'NONE', 'JUNGLE'), (3, 100, 8, 'SOLO', 'TOP'), (4, 100, 267, 'DUO_SUPPORT', 'BOTTOM'), (5, 100, 145, 'DUO_CARRY', 'BOTTOM'), (6, 200, 240, 'DUO', 'TOP'), (7, 200, 22, 'DUO_CARRY', 'BOTTOM'), (8, 200, 412, 'DUO_SUPPORT', 'BOTTOM'), (9, 200, 64, 'NONE', 'JUNGLE'), (10, 200, 7, 'DUO', 'TOP')]"
"[(1, 100, 30, 'NONE', 'JUNGLE'), (2, 100, 13, 'DUO', 'TOP'), (3, 100, 875, 'DUO', 'TOP'), (4, 100, 432, 'DUO_SUPPORT', 'BOTTOM'), (5, 100, 236, 'DUO_CARRY', 'BOTTOM'), (6, 200, 40, 'DUO_SUPPORT', 'BOTTOM'), (7, 200, 268, 'SOLO', 'MIDDLE'), (8, 200, 86, 'SOLO', 'TOP'), (9, 200, 67, 'DUO_CARRY', 'BOTTOM'), (10, 200, 245, 'NONE', 'JUNGLE')]"
"[(1, 100, 89, 'DUO_SUPPORT', 'BOTTOM'), (2, 100, 98, 'SOLO', 'TOP'), (3, 100, 81, 'DUO_CARRY', 'BOTTOM'), (4, 100, 245, 'NONE', 'JUNGLE'), (5, 100, 238, 'SOLO', 'MIDDLE'), (6, 200, 13, 'SOLO', 'TOP'), (7, 200, 8, 'SOLO', 'MIDDLE'), (8, 200, 30, 'NONE', 'JUNGLE'), (9, 200, 110, 'DUO_CARRY', 'BOTTOM'), (10, 200, 555, 'DUO_SUPPORT', 'BOTTOM')]"
"[(1, 100, 41, 'SOLO', 'TOP'), (2, 100, 154, 'NONE', 'JUNGLE'), (3, 100, 432, 'DUO_SUPPORT', 'BOTTOM'), (4, 100, 157, 'SOLO', 'MIDDLE'), (5, 100, 21, 'DUO_CARRY', 'BOTTOM'), (6, 200, 6, 'SOLO', 'TOP'), (7, 200, 22, 'DUO_CARRY', 'BOTTOM'), (8, 200, 134, 'SOLO', 'MIDDLE'), (9, 200, 56, 'NONE', 'JUNGLE'), (10, 200, 497, 'DUO_SUPPORT', 'BOTTOM')]"
"[(1, 100, 39, 'DUO_SUPPORT', 'NONE'), (2, 100, 57, 'DUO_SUPPORT', 'NONE'), (3, 100, 21, 'DUO', 'NONE'), (4, 100, 19, 'DUO_SUPPORT', 'NONE'), (5, 100, 350, 'DUO_SUPPORT', 'NONE'), (6, 200, 161, 'DUO_SUPPORT', 'NONE'), (7, 200, 517, 'DUO_SUPPORT', 'NONE'), (8, 200, 62, 'DUO_SUPPORT', 'NONE'), (9, 200, 81, 'DUO', 'NONE'), (10, 200, 106, 'DUO_SUPPORT', 'NONE')]"
"[(1, 100, 134, 'SOLO', 'MIDDLE'), (2, 100, 141, 'NONE', 'JUNGLE'), (3, 100, 27, 'DUO_SUPPORT', 'BOTTOM'), (4, 100, 69, 'DUO_CARRY', 'BOTTOM'), (5, 100, 114, 'SOLO', 'TOP'), (6, 200, 40, 'DUO_SUPPORT', 'BOTTOM'), (7, 200, 875, 'NONE', 'JUNGLE'), (8, 200, 84, 'SOLO', 'TOP'), (9, 200, 110, 'DUO_CARRY', 'BOTTOM'), (10, 200, 112, 'SOLO', 'MIDDLE')]"
"[(1, 100, 25, 'DUO_SUPPORT', 'BOTTOM'), (2, 100, 51, 'DUO_CARRY', 'BOTTOM'), (3, 100, 238, 'SOLO', 'MIDDLE'), (4, 100, 30, 'NONE', 'JUNGLE'), (5, 100, 164, 'NONE', 'JUNGLE'), (6, 200, 21, 'DUO_CARRY', 'BOTTOM'), (7, 200, 84, 'SOLO', 'MIDDLE'), (8, 200, 266, 'NONE', 'JUNGLE'), (9, 200, 62, 'NONE', 'JUNGLE'), (10, 200, 12, 'DUO_SUPPORT', 'BOTTOM')]"
"[(1, 100, 8, 'SOLO', 'MIDDLE'), (2, 100, 145, 'DUO_CARRY', 'BOTTOM'), (3, 100, 875, 'SOLO', 'TOP'), (4, 100, 497, 'DUO_SUPPORT', 'BOTTOM'), (5, 100, 245, 'NONE', 'JUNGLE'), (6, 200, 122, 'DUO', 'TOP'), (7, 200, 157, 'DUO', 'TOP'), (8, 200, 63, 'DUO_SUPPORT', 'BOTTOM'), (9, 200, 202, 'DUO_CARRY', 'BOTTOM'), (10, 200, 154, 'NONE', 'JUNGLE')]"
"[(1, 100, 517, 'SOLO', 'MIDDLE'), (2, 100, 432, 'DUO_SUPPORT', 'BOTTOM'), (3, 100, 131, 'NONE', 'JUNGLE'), (4, 100, 62, 'SOLO', 'TOP'), (5, 100, 119, 'DUO_CARRY', 'BOTTOM'), (6, 200, 64, 'NONE', 'JUNGLE'), (7, 200, 26, 'DUO_SUPPORT', 'BOTTOM'), (8, 200, 91, 'SOLO', 'MIDDLE'), (9, 200, 22, 'DUO_CARRY', 'BOTTOM'), (10, 200, 85, 'SOLO', 'TOP')]"
"[(1, 100, 20, 'DUO_SUPPORT', 'NONE'), (2, 100, 517, 'DUO_SUPPORT', 'NONE'), (3, 100, 21, 'DUO_SUPPORT', 'NONE'), (4, 100, 497, 'DUO_SUPPORT', 'NONE'), (5, 100, 240, 'DUO_SUPPORT', 'NONE'), (6, 200, 89, 'DUO_SUPPORT', 'NONE'), (7, 200, 429, 'DUO_SUPPORT', 'NONE'), (8, 200, 84, 'DUO_SUPPORT', 'NONE'), (9, 200, 104, 'DUO_SUPPORT', 'NONE'), (10, 200, 30, 'DUO_SUPPORT', 'NONE')]"
"[(1, 100, 102, 'NONE', 'JUNGLE'), (2, 100, 223, 'DUO_SUPPORT', 'BOTTOM'), (3, 100, 523, 'DUO_CARRY', 'BOTTOM'), (4, 100, 80, 'SOLO', 'MIDDLE'), (5, 100, 54, 'SOLO', 'TOP'), (6, 200, 201, 'DUO_SUPPORT', 'BOTTOM'), (7, 200, 164, 'SOLO', 'TOP'), (8, 200, 60, 'NONE', 'JUNGLE'), (9, 200, 21, 'DUO_CARRY', 'BOTTOM'), (10, 200, 39, 'SOLO', 'MIDDLE')]"
"[(1, 100, 91, 'SOLO', 'MIDDLE'), (2, 100, 37, 'SOLO', 'TOP'), (3, 100, 117, 'DUO_SUPPORT', 'BOTTOM'), (4, 100, 60, 'NONE', 'JUNGLE'), (5, 100, 236, 'DUO_CARRY', 'BOTTOM'), (6, 200, 412, 'DUO_SUPPORT', 'BOTTOM'), (7, 200, 420, 'SOLO', 'TOP'), (8, 200, 4, 'SOLO', 'MIDDLE'), (9, 200, 145, 'DUO_CARRY', 'BOTTOM'), (10, 200, 121, 'NONE', 'JUNGLE')]"
"[(1, 100, 145, 'DUO_CARRY', 'BOTTOM'), (2, 100, 875, 'SOLO', 'TOP'), (3, 100, 245, 'NONE', 'JUNGLE'), (4, 100, 39, 'SOLO', 'MIDDLE'), (5, 100, 44, 'DUO_SUPPORT', 'BOTTOM'), (6, 200, 236, 'NONE', 'JUNGLE'), (7, 200, 62, 'SOLO', 'MIDDLE'), (8, 200, 60, 'NONE', 'JUNGLE'), (9, 200, 412, 'SOLO', 'BOTTOM'), (10, 200, 14, 'SOLO', 'TOP')]"
"[(1, 100, 58, 'DUO_SUPPORT', 'NONE'), (2, 100, 18, 'DUO_SUPPORT', 'NONE'), (3, 100, 102, 'DUO_SUPPORT', 'NONE'), (4, 100, 517, 'DUO_SUPPORT', 'NONE'), (5, 100, 350, 'DUO_SUPPORT', 'NONE'), (6, 200, 236, 'DUO_SUPPORT', 'NONE'), (7, 200, 432, 'DUO_SUPPORT', 'NONE'), (8, 200, 115, 'DUO_SUPPORT', 'NONE'), (9, 200, 117, 'DUO_SUPPORT', 'NONE'), (10, 200, 64, 'DUO_SUPPORT', 'NONE')]"
"[(1, 100, 91, 'SOLO', 'TOP'), (2, 100, 39, 'SOLO', 'MIDDLE'), (3, 100, 63, 'DUO_SUPPORT', 'BOTTOM'), (4, 100, 20, 'NONE', 'JUNGLE'), (5, 100, 110, 'DUO_CARRY', 'BOTTOM'), (6, 200, 60, 'NONE', 'JUNGLE'), (7, 200, 875, 'DUO_SUPPORT', 'BOTTOM'), (8, 200, 41, 'SOLO', 'TOP'), (9, 200, 3, 'SOLO', 'MIDDLE'), (10, 200, 86, 'DUO_CARRY', 'BOTTOM')]"
"[(1, 100, 64, 'NONE', 'JUNGLE'), (2, 100, 12, 'DUO_SUPPORT', 'MIDDLE'), (3, 100, 203, 'SOLO', 'TOP'), (4, 100, 145, 'DUO', 'MIDDLE'), (5, 100, 555, 'DUO_SUPPORT', 'MIDDLE'), (6, 200, 350, 'DUO_SUPPORT', 'BOTTOM'), (7, 200, 202, 'DUO_CARRY', 'BOTTOM'), (8, 200, 82, 'SOLO', 'TOP'), (9, 200, 4, 'SOLO', 'MIDDLE'), (10, 200, 245, 'NONE', 'JUNGLE')]"
"[(1, 100, 59, 'NONE', 'JUNGLE'), (2, 100, 89, 'DUO_SUPPORT', 'BOTTOM'), (3, 100, 38, 'SOLO', 'MIDDLE'), (4, 100, 21, 'DUO_CARRY', 'BOTTOM'), (5, 100, 266, 'SOLO', 'TOP'), (6, 200, 121, 'NONE', 'JUNGLE'), (7, 200, 63, 'DUO_SUPPORT', 'BOTTOM'), (8, 200, 145, 'DUO_CARRY', 'BOTTOM'), (9, 200, 875, 'SOLO', 'MIDDLE'), (10, 200, 24, 'SOLO', 'TOP')]"
"[(1, 100, 429, 'DUO', 'MIDDLE'), (2, 100, 163, 'NONE', 'JUNGLE'), (3, 100, 150, 'SOLO', 'TOP'), (4, 100, 111, 'DUO_SUPPORT', 'MIDDLE'), (5, 100, 4, 'DUO', 'MIDDLE'), (6, 200, 81, 'DUO_CARRY', 'BOTTOM'), (7, 200, 268, 'SOLO', 'MIDDLE'), (8, 200, 421, 'NONE', 'JUNGLE'), (9, 200, 432, 'DUO_SUPPORT', 'BOTTOM'), (10, 200, 31, 'SOLO', 'TOP')]"
